tweet_id,sentiment,content
1694218991,neutral,Instant Internet Marketing EMPIRE! + *BONUS* recoup your investment in 24 hours or less  http://megaredpacket.com/?aff_id=7891
1694219081,neutral,"Enough studying,whew... Time for sleep"
1694219104,happiness,Monday morning  Lots to go out.. just waiting for a mate to add a style to my table and im set
1694219130,neutral,Watch Lowkey freestyling (and selling his mixtape  on http://tinyurl.com/dev4xh and performing in Norwich tonight
1694219613,happiness,"@giogadi Hey Luis, thanks!  I have Flash and my prof's code to thank for that.  *cough*"
1694219630,sadness,@JavierChua Well I am on the RIGHT side of thirty
1694219737,happiness,@joyee0720 Thanks PP!
1694219824,happiness,@danijelabaron good morning from Lincolnshire. I could use some exercise also
1694219898,happiness,"Sometimes after a long weekend, you just need good conversation. thanks bro"
1694219962,sadness,"Ginger biscuits rule !!! (by the way, I urgently need weight scales  )"
1694219987,neutral,i wear a lot of white  http://tinyurl.com/dlbltg
1694220014,sadness,"@danielleg1709 hahaha this is super late, but thank you!!"
1694220111,neutral,"@thunderror Heh heh heh, come on! It is a THQ release! Ah well, I can try almost anything that is billed as RPG!"
1694220296,neutral,looking at the moon and thinking about _____...
1694220300,neutral,Band work. I need my own laptop! @Solomonjoy buy me one Ill drive your shifts forever!
1694220381,neutral,"@kerryetches Yep they are open, it's Sunday hours tho"
1694220449,neutral,@bina_sth am just relaying news thts reaching me ...but i said confirmation remains
1694220618,happiness,"anyone drive a newish diesel car? any advice on pros cons? not interested in old diesel cars, need recent model experience, eg SUV"
1694220650,neutral,@karanguni NICE I must see this
1694220791,neutral,"I mean, I'm just figuring out how to work it all"
1694220947,happiness,lees net op Twitter dat het #Happy Star Wars day is... &quot;May the 4th be with you&quot;... Sjeez wat slecht
1694220979,neutral,@McFlyXXDannyXX i am lol  ly
1694221032,neutral,"@rebecca_iscool I have a 320GB drive in my MB, with 6GB free... and 1.5TB external storage permanently connected when at home"
1694221060,happiness,Back in the office for a hectic week - but the weekend was awesome
1694221099,neutral,Gud nite all...will catch you all again tomorrow
1694221200,sadness,Fast &amp; Furious = EXCELLENT movie.  And Andy is a great guy   Most of the time....  lol
1694221360,happiness,@ralphp eagerly anticipating twitpics
1694221363,neutral,i can't wait till tomorrow. just because its a new day
1694221426,neutral,@xxnapoleonsolo may the 4th be with you
1694221517,neutral,has made herself officially unavailable to her best friend
1694221553,neutral,"im sitting here super nervous about the chiodos contest, i hope i win!!!!"
1694221609,happiness,@donatoclassic me too
1694221644,neutral,@KristinStewart SherriEShepherd gave the link for @Brento http://www.brentozar.com/twitter. He gives Twitter tips. Hope this helps
1694221727,neutral,@garretjiroux tnx for the repLy on myspace...
1694221788,neutral,@thunderror ... and that includes the chota-chota stuff released by Reflexie Arcade too!
1694221976,neutral,"@baomoi Thanks b?n Tu?n . Vi?t ban ?ï¿½m, khï¿½ng ch?ng vï¿½ con khï¿½ng qu?y"
1694222105,neutral,@bratinella @madsdeguzman I think that's the Muji stabilo.  Because she was eyeing mine last week.
1694222218,happiness,Ok so this shower has been calling my name for about an hour I think I'll indulge &amp; respond now while I allow Robin Thicke to serenade me
1694222234,neutral,@hectorbrossi I'll be doing one of those too actually. It's for a composite film but want it real with rain also. Let me know how you go.
1694222277,neutral,"@besz No, nothing so important. I just like it to look like that. It's an old hairstype actually"
1694222350,neutral,"@rahulgoyal1986 Well I will be making beds, creating noise &amp; cleaning cleaning all day long.  With music &amp; a smile  x"
1694222396,neutral,DONE--IT'S SUMMER!!!
1694222598,happiness,@timen Great idea
1694222699,happiness,- It's time for Kathleen to go to bed... waaaaay past time. Don't expect to hear from me before noon. lol  Have a BLESSED morning.
1694222729,neutral,@sloppyness only you babe. &lt;3
1694222755,neutral,Driving home listening to Prince
1694222776,happiness,new supernatural tonight!
1694222802,neutral,@ShoeGal007 I always love help propping up the bar...
1694236858,happiness,"@FaithfulChosen So-so, thanks  I've uploaded a new campaign vid, will post the link in a few mins. how are you doing, babe??"
1694236893,neutral,"Sorry for the triple twitter post, was having trouble w/Stocktwits account.  I try not to clutter up the Twittersphere!"
1694236912,neutral,hee hallo @questredactie
1694236926,neutral,@TheRealLilZa zaaaa !
1694237146,happiness,about to go to acting school  yayay
1694237218,neutral,my 3yo just woke and groggily walked over to my office.  Is now sleeping in my lap
1694237384,happiness,@peterjrday Thanks. Feel so happy 2 Make Ur Day a Great one. Enjoy it 2 the fullest N Have Fun Always
1694237428,happiness,"If anyone needs help with images, let me know and i will convo you the forum's link"
1694237551,happiness,"@kevinriley Heh, thanks for that adorable plug  *cough* more info at: www.samstephens.com *cough* *cough*"
1694237578,neutral,@pmcclory hmm. Tough choice. You got some matches?
1694237622,neutral,http://www.efteling.nl/ Today: Nothing but Efteling-fun !! Not too sure about that Python-rollercoaster-ride though
1694237789,happiness,@MarieLuv ahh that would rock
1694237863,sadness,"@UncleCreepy (cont) a bastardized version of French? It's fun, believe me!"
1694237975,neutral,tired tired tired ! Freefest today
1694238022,happiness,Rachmaninoff makes me a happy panda.
1694238052,neutral,Second wind over - home time!
1694238100,neutral,@amreldib lets hope retirment is not cancelled for any reason
1694238126,happiness,@Mintyboi i can smack your head for you
1694238168,neutral,going to the beach today
1694238206,neutral,@kindlebookclub pea plants!
1694238269,sadness,had my first day at work and im not excited about the lay out of the place and where everything is.. o well its a job
1694238384,neutral,@Jas_Mean WHERE?
1694238412,neutral,@dudboi Well there's nothing to do but to keep swimming. You'll get there eventually
1694238413,neutral,@chinkeykeekai Ummm ... have you looked on your head?
1694238710,neutral,Bom dia  Rembrandt Impact Basin on Mercury - http://antwrp.gsfc.nasa.gov/apod/ap090504.html
1694238722,neutral,@unreal_g: I`ve been sneezing and felt like a train-wreck for the last two weeks myself. But it`s not piggystuff.  So we`re good then.
1694238739,neutral,@ShutterBetty Could get @JamesBeston to do the honours?
1694238955,neutral,@rosehwang Thanks
1694238984,happiness,"http://tinyurl.com/c4z6gn Wow.. Wow.. hope, i too get that sort of Guts in near future"
1694239012,happiness,@AnGee10 @malennaa yess... it's awesomee.. and u can follow ur love molly hahah....  now u can chat with us here!
1694239107,neutral,Adobe After Effects and MS SQL Server...nice. would it be nicer if I just sleep?
1694239118,neutral,@spontaneo is there ANYTHING good about our country?
1694239131,happiness,@wortje The bag looks stylish. Congrats!
1694239387,neutral,cant send the dream story on twitter. sending on bebo mail  x
1694239452,neutral,@JohannaBD so I've organised a day of indulgence &amp; luxury for her. A pamper day  fingers crossed she likes the surprise..
1694239626,neutral,@mattsmithson no wonder your running son....
1694239683,neutral,Answering email questions for Art of Photography Show. Yes-I actually reply.  http://www.artofphotographyshow.com Entry deadline May 22nd
1694239689,neutral,????? http://is.gd/wxMt . ??????? ???  and may the source be with you
1694239693,sadness,well...gotta grab at least an hour and a half sleep before the girl's get up for school...gawd the life of multi-taskin'  night/mornin'
1694239833,neutral,Godawful hangover today. Worth it tho
1694239929,happiness,@ksidney wolverine was GREAT!!!  a must see
1694239965,neutral,@Gailporter congrats! You're the first person i've heard/read say that today
1694240041,happiness,@kiki_miacherry morning kik enjoy your breakfast
1694240105,neutral,"any legal studies/law students out there twitter? would love a couple of references to cases inolving bias juries, jury nullification etc"
1694240176,sadness,no school today gd  but dont get to see mates n millsy x
1694240281,happiness,@Steph_Atticus Thank you
1694240395,neutral,"Vote Goal 10, help me win goal of the month  http://tinyurl.com/dlrcqk"
1694240409,sadness,"@BJ111 by the way, it's INconvenient..."
1694240439,happiness,on my way home from school  lol in my car and so tired!
1694240540,sadness,@NCLUSA Sorry to disappoint. Not a big Nascar fan but I'm still an all-around decent redneck other than that.
1694240643,neutral,@maaaarit I'm on msn now
1694240679,sadness,is tired on her friendster account.
1694240784,happiness,*yaaaawwwwnnnn* thx to bank holiday... let's see what today has prepared for us...
1694240800,neutral,"@dpbrown the old blue G4 is too slow to code on nowadays, I have a laptop I've borrowed from work ++ lets me lounge while I browse"
1694240825,happiness,THE best job in the world &amp; yes its in Australia  http://tinyurl.com/clxl4l
1694240891,happiness,"Shopping, grandparents, dinner with the bf  woop"
1694240895,happiness,New Project is going incredibly well! and I'm not tired today  I think we should get all Monday's off. Permanently.
1694240900,neutral,"@mashable Thanks to TweetStats, I confirmed what I long suspected: Twitter is keeping me up way too late!  ht.. http://twurl.nl/oaerf4"
1694254759,happiness,big shout out to all my home girls you know who you are
1694255081,happiness,11 days till county raly  i had 2 tak 3 from 14 it took me a while
1694255347,neutral,@Lilith_92 yeah im okayy lots been happening while you not been here !! anyone special at the moment ? xx
1694255378,neutral,"@stonesimon Oki doki  You too, laterrrs"
1694255489,neutral,"If all goes according to plan, you CSE RFID guinea pigs should have a bitchin FF extension to play with by the end of this week"
1694255591,neutral,@BastetAsshur i agree.
1694255606,neutral,lying on the sofa chilling...don't intend on moving from it any time soon
1694255721,neutral,"@nm tweets are postcards, butless easily retrievable than archived email saved on my machine."
1694255751,neutral,"@thorney1 I forget, are you in Edinburgh? Check out EdinburghAC.org.uk"
1694255765,neutral,@SwissTwist jip i have a good one
1694255800,happiness,"is so excited for this summer... Steve Winwood and Eric Clapton, Eagles of Death Metal, and ahhh the Dead Weather"
1694255921,neutral,apple fritters are like the perfect after food...don't you think?
1694255941,sadness,no eggs today ... shame was looking forward to a egg and bacon sandwich
1694255958,happiness,has just finished recording the improvisation for the second instrument in the latest podcast and is happy. nearly mixing time.
1694255974,neutral,bank holiday today
1694256031,happiness,"@_josh_thomas are you coming to sydney?! cool, where can i meet you? id love to meet you, you're my favourite comedian"
1694256032,neutral,another bank holiday out of the office
1694256221,neutral,does anyone know how to move google chrome passwords to firefox?
1694256294,neutral,@elizabethlai This is my mini collection of Star Wars figurines in the office.  @allysont http://twitpic.com/4j29b - what's this?
1694256340,neutral,Next song to be axed by me Ombra mai fï¿½ -ï¿½ Largo ï¿½ Hï¿½ndel
1694256388,neutral,Back to office. A bit strange after a short hollidays. But my MBP is without dead px and re-vamped with 4gb of ram. Monday is a bit nicer
1694256464,happiness,"houstatlantavegas, sooner than later, nov. 18th, a night off, successful . over and over for the last 2837 hours - heavennn"
1694256532,sadness,@andypiper I have not been aquired... It's just a new oppertunity. Sorry if they don't support mac. I won't tell more
1694256595,happiness,Watched Coraline last night. It was really good. The animation was excellent and the creativity was inspirational.
1694256632,happiness,"Didn't get bitten by a rabies infested person last night  yay for me! Gonna scare Rachel with Quarantine tonight, this shall be fun"
1694256691,neutral,"@DonniesCupcake I will tweet you sometime tomorrow, anothe busy day! Goodnight Hooker Chickie! LOL!"
1694256694,neutral,"twitters from her seat in the exam hall! it starts in 15mins. pray for seat 299 in MPSH1-A to be blessed, oh and for wisdom to flow.  whee"
1694256723,happiness,"Now i've got 3 new frens-frm Germany,Mexico n France  havin dinner 2gather 2nite."
1694256749,neutral,http://twitpic.com/4jalj - Morning world. #healthyliving update. Weight this morning 82.1kg (12st 12lbs) Going in right direction
1694256796,happiness,will deplurk too. buhbyeee  http://plurk.com/p/rp3ir
1694256861,happiness,Home from Disney...best time in a long time...howl at the moon tonight for GBA and then BHB Tuesday  oh drummer boy  niiight
1694256944,happiness,"// happy Star Wars Day everyone, May the 4th be with you"
1694256950,neutral,@andavane http://bit.ly/13f5m0  You are not alone in your disbelief but I am quite happy with evolution. It beats the alternatives posited
1694257072,neutral,"@darrensoh yup, studying. At least I'm trying to. Trying to let the stuff I read enter my brain permanently."
1694257079,neutral,its Monday and all is good
1694257220,neutral,"Well if you actually went and got your drivers license you wouldn't have to worry about the bus being shit, haha."
1694257256,neutral,there it is. postieeee  http://andshehopes.blogspot.com/2009/05/kewpie.html
1694257395,neutral,"If anyone has a dreamwidth spare invite code lying around, could you please spare me one? Pretty please?"
1694257410,neutral,@mac40007001 you're welcome
1694257510,neutral,@zekemurphy Webmail is your friend...
1694257514,neutral,will be back later.  http://plurk.com/p/rp3k7
1694257683,neutral,Gnight shar   &lt;(' '&lt;)Vega(&gt;' ')&gt;
1694257706,neutral,MAY THE 4TH BE WITH YOU. Happy Star Wars Day
1694257724,neutral,@KunalSheth it will get over on 8th. subjects remaining are power generation operation and control &amp; distribution system automation
1694257739,happiness,http://slingalink.com/eVicE1 my daughters kindergarden  !
1694257905,happiness,@aussiemcflyfan i hope so  I KNOW WOO! haha 2 times  it was exciting lol
1694257944,happiness,@AmyatQ13 @borborigma I agree about the redesigned Q13 site! Looks great on computer &amp; phone.
1694257979,neutral,In bed with 2 girls
1694258078,neutral,@Harvstrofsorrow i still like coldplay i just said that was one of my fav cds. and they r one of my fav bands too!!!
1694258207,neutral,@picalili  HERE HERE!!!   xxx
1694258286,neutral,IDIOTat)tove_liden Th*nks for the follow Tove!  (ddoodm) #IDIOT
1694258339,happiness,@DeepaPrabhu Thanks and thanks
1694258386,neutral,Someone in UNITED STATES liked Eleminis http://tinyurl.com/dhlq5t
1694258451,neutral,wants everyone to know he's off to watch Cypher... again
1694258471,neutral,Shower day.
1694258583,happiness,new golf VI TSi 160HP is fast!
1694258588,neutral,Digiqom welcomed new team members in the company today
1694258745,neutral,@rachky @taltalush Yes. I am secure in my masculinity.
1694258746,neutral,"Going to have one last cig, then head to bed. Night Tweeters."
1694258788,neutral,May the 4th be with you all
1694272591,happiness,&quot;leave the pieces&quot; - the wreckers... hmm
1694272608,neutral,"Actually I've been in here, holed up quite nicely, for hours. This is one of those times I regret never having married or gotten a cat"
1694272641,neutral,@inkophile I have weekends like that too - almost always at the end of &quot;one of those weeks&quot;!
1694272797,neutral,"@rmolden Yes, maybe, but for today, I write"
1694272813,neutral,@Shez wishing you were here too babe.. we'd have a ball
1694272881,neutral,?and make your own pledge while you're at it!
1694273094,happiness,"oh, it's @andremichelle 's birthday! happy birthday andre michelle"
1694273111,neutral,I'm new to Twitter &amp; I'm trying to work out how to use this program..
1694273222,happiness,"@sunrisesister yeah, so quick! And I'm using the 5mm addi's I bought on Sat and it makes it even smoother"
1694273302,neutral,is watching neighbours!
1694273318,neutral,@devinjay oh just referring to our lil exchange on LJ with regards to twitter archive postings.
1694273355,neutral,I am having a pretty good time at work talking shit with one on  the gymnastics gils
1694273415,neutral,@moanasaves right.
1694273424,sadness,"@krisreyes here btw, this is not a bot"
1694273442,neutral,@DiiLee break a leg  but don't do it for real it just a saying :p &quot; good luck&quot;
1694273523,neutral,@ElvisHsiao You can go to www.TwitPic.com and log in with your Twitter details to add pics
1694273542,happiness,Happy Star Wars Day  May the fourth be with you!
1694273788,happiness,"Hehe, @stereogum in @brooklynvegan sta se malce preve? vï¿½ivela v v?erajï¿½nji Dark was the night koncert  No, ob takem lineupu..."
1694273825,neutral,@Taryll sweet dreams
1694273900,neutral,"i actually really liked Merlin last night. some parts were a bit eh, but the part where that chick was singing was like whoa."
1694273903,neutral,@TomFelton Safe flight home to you and Jade   XX
1694273940,happiness,@imeldalaura it's a woodchipper &amp; it's gonna top off the weekend just nicely
1694273981,happiness,@bellothika  The flowers grow!!
1694273994,neutral,@Atomik re: the job ... still waiting my friend. Thanks for asking  * I just need a little ... ;) * ? http://blip.fm/~5jehr
1694274021,happiness,"Actually a great start to the day, hope it continues  getting my new american oversized bed in the evening!"
1694274537,neutral,@NolaxE I follow u lol
1694274752,happiness,Happy Star Wars Day! .... May the 4th Be with You!
1694274785,neutral,@AndyBradbury - mostley yellow and green
1694274886,happiness,Going to have dinner. bbs
1694274953,neutral,@DJCRS will do hun. Yes yes.
1694275070,happiness,@tommcfly i am glad cos u wouldnt lose me as a fan anyway  i get to see you guys on saturday evening at leicester  it better be good!
1694275145,neutral,http://tinyurl.com/d6smh5 my painthing
1694275155,happiness,@Wildchickendew muhahaha you've joined the tweet cult... lol heya  btw twitterific is a good iphone app i use
1694275243,happiness,is eating chocolate ready break
1694275314,happiness,@mkasper22 Thank you
1694275380,happiness,@PhilLHerold Thank you
1694275406,happiness,"YAHOO! volleyball, hiking, eating a fish eye, witnessing, sleeping on the beach, jumping rocks, &amp; hanging where Jurassic Park was filmed!"
1694275599,happiness,"@ElvisHsiao  The website I'm developing - http://woo.sh lets you also share Videos, documents, maps and events - Later music too"
1694275631,happiness,@RobKardashian Hey fellow Trojan..congrats on graduation.
1694275651,happiness,@simonrim off to the cheese counter I go! Thanks
1694275735,happiness,"@coconutfriend i should have shouldnt i, im happy you enjoyed it cos im thoughtful like that you see, and YAYA i hav 20 followers  woop"
1694275771,happiness,wheelchair fitting today for mall buzzing &amp; Home Depot. &quot;Homebound&quot; just got REAL old  Goal: taxi yellow or electric RED!
1694275816,neutral,"Back from hospital, now at work... later studio time"
1694275870,neutral,editing something in photoshoot  NILEY
1694275953,happiness,Java Concurrency in Practice is probably the best Java book I've ever bought. There's a recipe in there for interrupting blocking IO ops
1694276060,neutral,"Here comes the sun, here comes the sun, and I say it's all right"
1694276061,happiness,@uyaerdna thanks
1694276070,happiness,"study all day.  just finished my care plan.  hungry as hell!  ima go treat myself with a burrito, for a good days work"
1694276120,happiness,@LineHara Youuuu're an aaass  my aaass loooool
1694276189,neutral,http://xkcd.com/577/ - today's xkcd  Looking forward to daily updates this week!
1694276390,neutral,gonna have a lazy day today
1694276467,sadness,Can't sleep but is happy that the Fugees are keeping him company
1694276679,neutral,@poorprogrammer office ???????????
1694276775,happiness,@chocolatesuze yes yes you should! Especially with wine and mushrooms!! Ummm I love mushies
1694291206,neutral,its a perfect op for everyone to advertise their blogs
1694291243,happiness,@mariaandros guns and roses baby! yay!  was hopin you would blip.fm it
1694291332,neutral,is over it.  http://plurk.com/p/rp5np
1694291356,neutral,@jadoon88 @imhassan ROFLMAO for the funny web portal  =D
1694291374,happiness,bali!! can wait for it
1694291375,happiness,eating my tito's home made ice cream  yum!
1694291427,neutral,@kasey79 I got it
1694291523,neutral,"Hunger settled, now, tis sleepytime"
1694291530,happiness,"@RobTSmith Good morning to you as well Rob, have a great day"
1694291598,happiness,"humm.... I adore Mark #hoppusday ,so I'm just going to throw it out there #hoppusday....... have a nice #hoppusday people!!"
1694291611,neutral,2pm today is Quiz Time at the Goat! Game shows to play and prizes to be won! Plus 'Toss Off Tommy' for free drinks! Today from 2! x
1694291660,happiness,@MXYZ_ I don't see how there could possibly be another choice.
1694291729,neutral,@EmmanuelGadenne  then maybe you should think of spending christmass there too
1694291740,happiness,@BreakfastNews ETS (Endoscopic thoracic sympathectomy) is an invaluable surgical procedure
1694291818,sadness,my mummy is cooking dinner just for me because I missed out when everybody else ate. I feel &lt;3'd
1694291851,neutral,@sarahtonner are you tweeting while running?
1694292073,neutral,@dragonflly93 I'm writing more fanfic.
1694292126,neutral,@Michael_Phelps hello michael  have a nice day
1694292255,happiness,wants to welcome @melizadeleon: back to Plurk again!  http://plurk.com/p/rp5po
1694292258,neutral,@moniqueconheady say hi to Kimba for me
1694292381,neutral,@nathanryder I asked them
1694292492,neutral,"Jumpstart! WOTD: Jape QQ: Are you comppetitive, overcompetitive or not competitive at all? Write your responses here!"
1694292505,neutral,"@ctreit Hmmm, maybe that's what they meant. They eluded to something brand new but you know how the media is"
1694292658,neutral,I would appreciate it if you would. I am a big Tim Kaul fan ya know
1694292825,happiness,Packing gym bag. Off to the gym in a bit. Squee! I'm my happiest whem I'm on the go.
1694292858,neutral,@windminstrel Work.
1694292868,neutral,@Melancthe that depends on how many itty-bitty-kitties want to sit on my lap
1694293070,happiness,@charley_bum lol *30 minutes slow* in a sec  i was just having fun tearing down old posters and putting up new ones
1694293076,neutral,"i got my period, and i'm not pregnant"
1694293088,happiness,@rowsell will be following you tomorrow!!  sleep well
1694293161,happiness,awesome lucky you
1694293167,happiness,Welcome to everyone  Playerstation.it is now live on Twitter. www.playerstation.it
1694293241,happiness,"@pureelite Thankss  Someone sent me another text this morning saying happy birthday, was from that number I told you about last night LOL"
1694293280,neutral,"@bungeespin  caww that sounds good, I hope you're right"
1694293402,happiness,@cheergod2002 yeah I can tell ha ha.
1694293443,happiness,Home Sweet home &lt;3  Going to see Hannah Montana The Movie AGAIN today &lt;3 DDD
1694293633,neutral,"@JennyMalaiAli ... go to that person and click the green arrow *following*, then you'll see *remove*"
1694293768,happiness,"@Appledoe Mmmm, I had honey mustard chicken w/ rice &amp; veges"
1694293888,happiness,"@Jasonalbi Oh yea, my pain went down a little bit from laughing so hard which was good and nice for once."
1694293987,neutral,im at school right now
1694293999,neutral,"@Jacs_Will_Rule don't tweet, just eat!"
1694294026,neutral,Happy Star Wars Day ...  &quot;May the 4th be with you&quot;.... read http://tinyurl.com/axsujx for more ;)
1694294069,neutral,says somebody n e body please!
1694294073,happiness,"Monday blues? Not today, not for me."
1694294096,neutral,@WKJThD  Thanks for Following
1694294100,happiness,@texasjackflash thnx 4 the follow
1694294140,happiness,"@4_idiots hahaha! I don't work in a strip club you know  alrighty mister, have YOU done any public may dancing today?"
1694294189,sadness,@paulusveltman Ja  Deze is interessanter - Why text messages are limited to 160 characters - http://tr.im/kpgg
1694294199,happiness,Great long-weekend so far   Going for a run now - no Judo tonight  Then off to Blue Water for some &quot;Retail Therapy&quot;
1694294202,happiness,@RealLadyGaga hey.just putting it out there.. you should come to townsville next year..elton john came in '06 n loved it. it was great!!!
1694294215,neutral,@Tottie Yeah he's also partial to JT and TI Dead and Gone and Pink's Sobre
1694294243,happiness,learning to play sweet child of mine on guitar.  yays.
1694294280,neutral,Quickest way to get a seat to yourself on a London bus currently: pretend to sneeze VERY loudly about 3/4 times
1694294293,neutral,@asphotos cool  I didn't realise that you were until now
1694309672,neutral,@NikkiPilkington Mr Tweet I think
1694309749,happiness,@WKJThD You are very much welcome
1694309780,happiness,@tracey1972 Morning babe!  I plan on overdoing it today! lol Hope you do rest &amp; put your feet up! xxxx
1694309871,happiness,"lol simpsons S20E19: &quot;first day at your new school, so lisa: have fun!   and bart:  DON'T!&quot;"
1694309983,neutral,studying out of spite. whatever.. Wonderful unforgettable weekend with DC
1694310277,sadness,@mobileech Looking for a new SMS sending solution? http://promotion.itagg.com Get ï¿½6 FREE SMS with every iTAGG!
1694310372,happiness,http://twitpic.com/4jaw9 it's the frog who's been attacking Chelsey..LOL! Funny
1694310400,sadness,"@denvy Oh whoops, my bad"
1694310465,neutral,@TreeFalldesign Yep I know; you can't help but get close to things that you make yourself; it's both a occupational hazard and a benefit
1694310525,happiness,@khriskhaos aww preciate the loves hunnie
1694310809,happiness,Bom dia! Good Morning! Guten Morgen! I am returning to Twitter!
1694310857,neutral,"@plisdehjkt any ideas, tempat apa yang paling cocok? jupiter seru juga"
1694310898,neutral,@giddygirlie well that does make me feel better about staying up even later to watch the daily show.  @raisinlike lay on the guilt again.
1694310920,neutral,@laylaymusic you know you love it   Stat-K
1694311090,neutral,OO YAY 39 FOLLOWERS I WANT 100  HELP ME
1694311125,happiness,now we are also on twitter  follow us to know the latest!
1694311271,neutral,"morning, how is everone? sing to me  You tuck me in, Turn out the light, kept me safe and sound at night. (8)"
1694311277,happiness,@tom_howarth hehehehe I will keep silent now
1694311357,neutral,@munirusman Yes. when I was talking to you...
1694311371,sadness,"When life, as you know it, doesn't exist anymore."
1694311409,neutral,"@muscati nope difference of 5 OMR for C class, anyone notice the flight number for WY's flight for LHR? WY-911"
1694311458,neutral,sarah_marie_711 two weeks will fly by
1694311534,neutral,"Its a real shame that its not nice and sunny outside, it would of been nice to have another BBQ  NVM...."
1694311568,neutral,"@pjaficionado I almost said, &quot;and grammer no exist either&quot; grunt.  But I stopped myself"
1694311584,neutral,@jaderoberts91 morning. hope its a good day despite the revising
1694311604,neutral,"@DJ71 they are all over one is a fan with a vip and the other one is the winner of the twisted vid  het si weer eens raar gelopen, chaos"
1694311633,happiness,Dump your worries in the Stress Fire. Fun and profoundly freeing  http://budurl.com/c765
1694311715,neutral,@drnic and welcome to dk  #jaoo
1694311930,neutral,@moppet10 Hi Kate  How are you?
1694311993,neutral,http://twitpic.com/4jax3 - Update Ableton Live
1694312072,neutral,is off to watch master chef
1694312135,neutral,Surf's up this week - starting this afternoon
1694312206,happiness,@onlyhis2109 i can't wait to see!
1694312243,neutral,"@CrushStevens music is always there when noone else understands  i agree it's very important, a single song can change your whole day"
1694312268,neutral,"@dda Wow, that is good  I'm on Mac too with XP via Parallels if you ever need a tester ;)"
1694312284,neutral,"@eugenechua aah. well, have a few friends over there. Just wondering if all's great and weather's been good..."
1694312293,happiness,Talking to my best mate and my boyfriend on msn
1694312298,neutral,@kusasi Lol I can Tweet &amp; Eat! Multi Tasking Woman see!  ha ha Enjoy your moment.
1694312434,neutral,@indiekuri you tell us
1694312535,neutral,"@ojtibi Hey OJ, I just want to ask, you hooked up with somebody ayt now?"
1694312555,neutral,Hello Bank Holiday Monday  hello revision ï¿½ï¿½
1694312631,happiness,"@xranarawr haha i told you, it's not important"
1694312704,neutral,@John1954Moi Ha good morning! May the fourth be with you too
1694312905,neutral,@nicolerichie have you watched Persepolis? Broken English is also nice for sundays
1694312960,happiness,@dduane *waves back* Have a good day
1694313027,happiness,i finally found the perfect matte lcd cleaner!! i-nix screen cleaner ftw!
1694313094,neutral,@krs10_s make me tea pleaseeeeeeeeeee
1694313180,happiness,@cottonandcloud Moooorning! Fancy a coffee?
1694313569,neutral,@isla_fisher Hey!! How are u??did u got my reply??
1694313585,happiness,@rosehwang Good Evening Rose ....
1694313635,neutral,@Reema226 http://twitpic.com/4grnh - The joy of discovering Linux.
1694327058,neutral,http://twitpic.com/4jb0q - And a few more
1694327107,happiness,"it's @andreamichellef's birthday today, wish her a good one assholes! Sleepytime"
1694327121,neutral,Sneaking out. Going to work for a friend
1694327169,neutral,"Just went through my piggy bank, man there was a hell of a lot of money in there! I can easily live out of just it for the next 2 weeks"
1694327197,neutral,"Aww @holloh  i used to do that when i was little, not so much now ;) haa. Lazy shiit."
1694327268,neutral,loggade visst min 400e cache i lï¿½rdags!
1694327281,happiness,"@MrFloydNL  thankyou very much, you rock!"
1694327590,neutral,i've just open this thing
1694327803,happiness,Down in Wellington for the Monet Exhibition. Casually just bumped into Wayne Brady in our hotel lobby!!  Mega exciting!!!
1694327988,neutral,Good morning ladies and Gents.  it's going to be an awesome day &quot;even though the weather is terrible&quot;
1694328035,happiness,"@besz Well, good luck then."
1694328044,neutral,Off to see the Doc in a bit to get the knee checked out
1694328359,happiness,"@fanboy_uk Yeah, but it's Myst!"
1694328367,happiness,@Cadistra Ah brilliant! Thanks a bunch
1694328444,neutral,finally not talking about teachers but facilitators  #edumedia09
1694328628,sadness,@lynnftw I know exactly what you are saying.. its so not cool... that is why tapes were better  :p
1694328666,happiness,@MicaR yup it gets better again after S4
1694328673,happiness,"to @WebAnime and @tbaggins1, thanks for following me."
1694328806,neutral,@kasey79 good night
1694328928,neutral,@themakelounge I might have guessed a crafty lady like you would have a laminator  Mine is a very cheap one but it worked brilliantly
1694328993,neutral,"@siovene And Clang rocks, so you're using it, right?  Anyways, according to the comments it's in apple's gcc too, dunno how public tho"
1694329049,happiness,@peternomad Thanks! I know.
1694329082,happiness,@LEGmin http://twitpic.com/4jaz5 - Cool... luv it
1694329474,happiness,"@audreythebaby gandang mac un ah! for sure, if its out in the market mas mahal pa sya sa macbook pro. ang cool ng concept!"
1694329574,happiness,I am now eating one of those big subway cookies with a glass of warm milk. YUM
1694329815,neutral,@GinoandFran you should see the Morning Rush Forum's shoutbox. Overheat bcoz of campaign! Flying skirts!!!
1694329826,neutral,@Petaah hahaha we just won't tell him will we?
1694329845,neutral,@gianandrea all bank holidays are on Mondays in the UK... better than Italy where 1st of May could be on a Saturday or Sunday
1694330012,happiness,Has had a really good bank hoilday
1694330082,neutral,@jeffgerstmann You should spray yourself with the non smelling repellant that stinks to high heaven
1694330130,happiness,"@Broooooke_ kk's  have fun eating lol, remember shaun loves you haha"
1694330142,neutral,New Forum Thread - First Typhoon of the Season: Is *NOT* headed to Okinawa.  Made you look. .. http://tinyurl.com/dm4b3q
1694330208,happiness,watching JONAS for nick's beautiful voice to put me to sleep
